date,city,district,official,personal,commercial,total
21-Jun,인천,계,"4,084","1,336,619","336,431","1,677,134"
21-Jun,광주,광산구,516,"195,948","12,553","209,017"
21-Jun,광주,남구,212,"90,607","2,829","93,648"
21-Jun,광주,동구,241,"43,074","1,255","44,570"
21-Jun,광주,북구,604,"189,398","9,032","199,034"
21-Jun,광주,서구,650,"140,937","6,483","148,070"
21-Jun,광주,계,"2,223","659,964","32,152","694,339"
21-Jun,대전,대덕구,234,"85,486","6,757","92,477"
21-Jun,대전,동구,241,"90,852","4,701","95,794"
21-Jun,대전,서구,800,"205,705","7,847","214,352"
21-Jun,대전,유성구,368,"177,181","5,029","182,578"
21-Jun,대전,중구,238,"96,076","5,563","101,877"
21-Jun,대전,계,"1,881","655,300","29,897","687,078"
21-Jun,울산,남구,719,"153,844","7,396","161,959"
21-Jun,울산,동구,189,"61,718","1,069","62,976"
21-Jun,울산,북구,221,"115,152","3,683","119,056"
21-Jun,울산,울주군,382,"123,841","6,871","131,094"
21-Jun,울산,중구,336,"100,291","2,544","103,171"
21-Jun,울산,계,"1,847","554,846","21,563","578,256"
21-Jun,세종,세종특별자치시,798,"176,036","3,015","179,849"
21-Jun,세종,계,798,"176,036","3,015","179,849"
21-Jun,경기,가평군,371,"31,193",595,"32,159"
21-Jun,경기,고양시 덕양구,676,"181,946","3,925","186,547"
21-Jun,경기,고양시 일산동구,276,"125,271","5,612","131,159"
21-Jun,경기,고양시 일산서구,126,"116,347","4,476","120,949"
21-Jun,경기,과천시,715,"25,615",605,"26,935"
21-Jun,경기,광명시,309,"100,260","4,426","104,995"
21-Jun,경기,광주시,378,"193,422","8,378","202,178"
21-Jun,경기,구리시,260,"70,358","2,724","73,342"
21-Jun,경기,군포시,303,"98,169","5,128","103,600"
21-Jun,경기,김포시,531,"226,646","7,940","235,117"
21-Jun,경기,남양주시,736,"301,693","8,530","310,959"
21-Jun,경기,동두천시,209,"38,008","1,437","39,654"
21-Jun,경기,부천시,705,"293,994","12,462","307,161"
21-Jun,경기,성남시 분당구,370,"184,593","6,968","191,931"
21-Jun,경기,성남시 수정구,356,"76,815","2,501","79,672"
21-Jun,경기,성남시 중원구,345,"71,995","4,162","76,502"
21-Jun,경기,수원시 권선구,492,"189,555","8,928","198,975"
21-Jun,경기,수원시 영통구,226,"147,376","3,162","150,764"
21-Jun,경기,수원시 장안구,476,"100,922","3,791","105,189"
21-Jun,경기,수원시 팔달구,500,"72,923","2,937","76,360"
21-Jun,경기,시흥시,463,"250,267","8,058","258,788"
21-Jun,경기,안산시 단원구,555,"155,486","8,172","164,213"
21-Jun,경기,안산시 상록구,175,"144,032","5,012","149,219"
21-Jun,경기,안성시,390,"105,402","4,890","110,682"
21-Jun,경기,안양시 동안구,399,"117,474","6,517","124,390"
21-Jun,경기,안양시 만안구,155,"83,849","3,886","87,890"
21-Jun,경기,양주시,378,"110,113","3,268","113,759"
21-Jun,경기,양평군,571,"60,871","1,827","63,269"
21-Jun,경기,여주시,459,"63,540","7,290","71,289"
21-Jun,경기,연천군,305,"23,879","5,224","29,408"
21-Jun,경기,오산시,208,"107,647","3,530","111,385"
21-Jun,경기,용인시 기흥구,126,"188,388","6,570","195,084"
21-Jun,경기,용인시 수지구,49,"146,059","2,585","148,693"
21-Jun,경기,용인시 처인구,762,"132,877","7,662","141,301"
21-Jun,경기,의왕시,296,"64,656","2,905","67,857"
21-Jun,경기,의정부시,732,"163,898","5,296","169,926"
21-Jun,경기,이천시,412,"114,168","5,939","120,519"
21-Jun,경기,파주시,530,"218,161","10,159","228,850"
21-Jun,경기,평택시,741,"288,953","12,469","302,163"
21-Jun,경기,포천시,392,"86,602","8,979","95,973"
21-Jun,경기,하남시,397,"127,170","3,007","130,574"
21-Jun,경기,화성시,926,"454,652","12,441","468,019"
21-Jun,경기,계,"17,781","5,855,245","234,373","6,107,399"
21-Jun,강원,강릉시,538,"108,699","4,616","113,853"
21-Jun,강원,고성군,187,"14,608",226,"15,021"
21-Jun,강원,동해시,306,"45,533","1,457","47,296"
21-Jun,강원,삼척시,393,"32,229",761,"33,383"
21-Jun,강원,속초시,299,"38,415","1,390","40,104"
21-Jun,강원,양구군,197,"12,023",139,"12,359"
21-Jun,강원,양양군,191,"16,039",291,"16,521"
21-Jun,강원,영월군,328,"21,168",360,"21,856"
21-Jun,강원,원주시,589,"176,104","5,611","182,304"
21-Jun,강원,인제군,218,"18,657",278,"19,153"
21-Jun,강원,정선군,335,"20,669",475,"21,479"
21-Jun,강원,철원군,241,"24,161",318,"24,720"
21-Jun,강원,춘천시,824,"133,595","6,169","140,588"
21-Jun,강원,태백시,224,"19,926",754,"20,904"
21-Jun,강원,평창군,290,"25,663",487,"26,440"
21-Jun,강원,홍천군,425,"39,085","1,024","40,534"
21-Jun,강원,화천군,230,"13,058",185,"13,473"
21-Jun,강원,횡성군,258,"26,909",728,"27,895"
21-Jun,강원,계,"6,073","786,541","25,269","817,883"
21-Jun,충북,괴산군,209,"22,847",412,"23,468"
21-Jun,충북,단양군,223,"15,612",782,"16,617"
21-Jun,충북,보은군,231,"18,109","1,026","19,366"
21-Jun,충북,영동군,246,"24,901",401,"25,548"
21-Jun,충북,옥천군,207,"27,258","1,149","28,614"
21-Jun,충북,음성군,235,"58,396","1,937","60,568"
21-Jun,충북,제천시,342,"67,181","3,433","70,956"
21-Jun,충북,증평군,90,"19,268",742,"20,100"
21-Jun,충북,진천군,214,"50,402","1,307","51,923"
21-Jun,충북,청원군,1,19,0,20
21-Jun,충북,청주시 상당구,518,"92,511","2,643","95,672"
21-Jun,충북,청주시 서원구,238,"97,645","4,330","102,213"
21-Jun,충북,청주시 청원구,343,"102,824","4,050","107,217"
21-Jun,충북,청주시 흥덕구,357,"130,349","7,764","138,470"
21-Jun,충북,충주시,598,"110,018","7,142","117,758"
21-Jun,충북,계,"4,052","837,340","37,118","878,510"
21-Jun,충남,계룡시,153,"22,400",532,"23,085"
21-Jun,충남,공주시,576,"53,960","2,525","57,061"
21-Jun,충남,금산군,194,"28,459","2,114","30,767"
21-Jun,충남,논산시,405,"60,741","2,416","63,562"
21-Jun,충남,당진시,394,"95,878","4,000","100,272"
21-Jun,충남,보령시,404,"52,330","1,344","54,078"
21-Jun,충남,부여군,297,"34,181","1,220","35,698"
21-Jun,충남,서산시,411,"95,624","3,477","99,512"
21-Jun,충남,서천군,235,"27,047",859,"28,141"
21-Jun,충남,아산시,527,"170,610","6,698","177,835"
21-Jun,충남,예산군,409,"43,139","1,382","44,930"
21-Jun,충남,천안시 동남구,280,"131,204","5,013","136,497"
21-Jun,충남,천안시 서북구,527,"197,055","5,514","203,096"
21-Jun,충남,청양군,254,"16,808",831,"17,893"
21-Jun,충남,태안군,313,"34,203",574,"35,090"
21-Jun,충남,홍성군,419,"53,052","1,426","54,897"
21-Jun,충남,계,"5,798","1,116,691","39,925","1,162,414"
21-Jun,전북,고창군,301,"30,382",582,"31,265"
21-Jun,전북,군산시,544,"130,900","6,381","137,825"
21-Jun,전북,김제시,282,"45,323","1,936","47,541"
21-Jun,전북,남원시,407,"41,012","4,175","45,594"
21-Jun,전북,무주군,192,"12,831",395,"13,418"
21-Jun,전북,부안군,262,"27,397",617,"28,276"
21-Jun,전북,순창군,230,"14,604",147,"14,981"
21-Jun,전북,완주군,411,"51,516","3,173","55,100"
21-Jun,전북,익산시,511,"136,217","5,945","142,673"
21-Jun,전북,임실군,215,"14,231",426,"14,872"
21-Jun,전북,장수군,235,"12,162",179,"12,576"
21-Jun,전북,전주시 덕진구,379,"172,244","6,958","179,581"
21-Jun,전북,전주시 완산구,728,"151,871","4,166","156,765"
21-Jun,전북,정읍시,354,"54,623","3,659","58,636"
21-Jun,전북,진안군,259,"14,107",228,"14,594"
21-Jun,전북,계,"5,310","909,420","38,967","953,697"
21-Jun,전남,강진군,223,"18,597","1,094","19,914"
21-Jun,전남,고흥군,303,"32,229",620,"33,152"
21-Jun,전남,곡성군,160,"14,839",705,"15,704"
21-Jun,전남,광양시,247,"83,349","5,942","89,538"
21-Jun,전남,구례군,139,"13,184",726,"14,049"
21-Jun,전남,나주시,462,"65,229","3,181","68,872"
21-Jun,전남,담양군,224,"27,255","1,578","29,057"
21-Jun,전남,목포시,421,"94,820","5,491","100,732"
21-Jun,전남,무안군,564,"47,996","1,073","49,633"
21-Jun,전남,보성군,217,"21,668","16,530","38,415"
21-Jun,전남,순천시,491,"140,796","5,208","146,495"
21-Jun,전남,신안군,318,"21,420","66,511","88,249"
21-Jun,전남,여수시,527,"131,841","7,222","139,590"
21-Jun,전남,영광군,210,"27,783",756,"28,749"
21-Jun,전남,영암군,262,"33,415","3,679","37,356"
21-Jun,전남,완도군,280,"25,453",540,"26,273"
21-Jun,전남,장성군,197,"26,597","1,222","28,016"
21-Jun,전남,장흥군,256,"20,026",443,"20,725"
21-Jun,전남,진도군,166,"17,078",292,"17,536"
21-Jun,전남,함평군,202,"18,130","32,701","51,033"
21-Jun,전남,해남군,329,"39,443","21,074","60,846"
21-Jun,전남,화순군,227,"32,589","2,127","34,943"
21-Jun,전남,계,"6,425","953,737","178,715","1,138,877"
21-Jun,경북,경산시,328,"138,339","4,481","143,148"
21-Jun,경북,경주시,585,"141,473","4,594","146,652"
21-Jun,경북,고령군,167,"20,436",675,"21,278"
21-Jun,경북,구미시,559,"213,592","7,196","221,347"
21-Jun,경북,군위군,124,"14,863",300,"15,287"
21-Jun,경북,김천시,389,"74,511","1,947","76,847"
21-Jun,경북,문경시,278,"36,897",847,"38,022"
21-Jun,경북,봉화군,200,"18,014",200,"18,414"
21-Jun,경북,상주시,389,"52,991","1,841","55,221"
21-Jun,경북,성주군,196,"30,671","1,302","32,169"
21-Jun,경북,안동시,738,"82,533","2,710","85,981"
21-Jun,경북,영덕군,253,"18,966",309,"19,528"
21-Jun,경북,영양군,139,"9,740",114,"9,993"
21-Jun,경북,영주시,368,"55,733","1,519","57,620"
21-Jun,경북,영천시,332,"59,840","2,586","62,758"
21-Jun,경북,예천군,270,"30,102",491,"30,863"
21-Jun,경북,울릉군,159,"5,178",553,"5,890"
21-Jun,경북,울진군,310,"26,297",354,"26,961"
21-Jun,경북,의성군,313,"30,863","1,114","32,290"
21-Jun,경북,청도군,221,"24,914",777,"25,912"
21-Jun,경북,청송군,199,"15,680",202,"16,081"
21-Jun,경북,칠곡군,301,"68,253","2,368","70,922"
21-Jun,경북,포항시 남구,459,"121,352","8,383","130,194"
21-Jun,경북,포항시 북구,332,"140,227","3,768","144,327"
21-Jun,경북,계,"7,609","1,431,465","48,631","1,487,705"
21-Jun,경남,거제시,361,"106,224","2,105","108,690"
21-Jun,경남,거창군,271,"32,410",788,"33,469"
21-Jun,경남,고성군,228,"26,459",586,"27,273"
21-Jun,경남,김해시,657,"275,792","7,347","283,796"
21-Jun,경남,남해군,278,"19,907",458,"20,643"
21-Jun,경남,밀양시,330,"56,059","3,960","60,349"
21-Jun,경남,사천시,318,"56,469","1,534","58,321"
21-Jun,경남,산청군,242,"20,226",782,"21,250"
21-Jun,경남,양산시,415,"166,676","10,185","177,276"
21-Jun,경남,의령군,203,"14,572",705,"15,480"
21-Jun,경남,진주시,642,"165,833","6,286","172,761"
21-Jun,경남,창녕군,239,"35,550",724,"36,513"
21-Jun,경남,창원시 마산합포구,329,"96,469","2,887","99,685"
21-Jun,경남,창원시 마산회원구,178,"95,727","4,742","100,647"
21-Jun,경남,창원시 성산구,136,"119,844","3,281","123,261"
21-Jun,경남,창원시 의창구,939,"142,948","49,810","193,697"
21-Jun,경남,창원시 진해구,214,"92,161","1,815","94,190"
21-Jun,경남,통영시,318,"52,371","1,400","54,089"
21-Jun,경남,하동군,220,"24,034",389,"24,643"
21-Jun,경남,함안군,198,"40,363","21,260","61,821"
21-Jun,경남,함양군,213,"19,503",440,"20,156"
21-Jun,경남,합천군,275,"23,375",615,"24,265"
21-Jun,경남,계,"7,204","1,682,972","122,099","1,812,275"
21-Jun,제주,서귀포시,796,"103,873","1,987","106,656"
21-Jun,제주,제주시,"1,624","283,531","246,335","531,490"
21-Jun,제주,계,"2,420","387,404","248,322","638,146"
21-Jul,서울,강남구,394,"216,661","18,730","235,785"
21-Jul,서울,강동구,299,"143,757","8,688","152,744"
21-Jul,서울,강북구,319,"71,010","4,252","75,581"
21-Jul,서울,강서구,336,"186,074","18,622","205,032"
21-Jul,서울,관악구,311,"113,112","5,574","118,997"
21-Jul,서울,광진구,300,"92,835","5,452","98,587"
21-Jul,서울,구로구,305,"132,133","11,923","144,361"
21-Jul,서울,금천구,142,"83,380","6,289","89,811"
21-Jul,서울,노원구,320,"143,428","8,978","152,726"
21-Jul,서울,도봉구,278,"88,155","7,243","95,676"
21-Jul,서울,동대문구,300,"93,125","4,934","98,359"
21-Jul,서울,동작구,322,"103,140","2,815","106,277"
21-Jul,서울,마포구,335,"113,317","7,248","120,900"
21-Jul,서울,서대문구,467,"83,280","5,791","89,538"
21-Jul,서울,서초구,517,"167,266","10,569","178,352"
21-Jul,서울,성동구,345,"93,833","12,966","107,144"
21-Jul,서울,성북구,299,"115,806","5,190","121,295"
21-Jul,서울,송파구,391,"231,955","13,280","245,626"
21-Jul,서울,양천구,315,"142,650","8,562","151,527"
21-Jul,서울,영등포구,374,"136,988","9,038","146,400"
21-Jul,서울,용산구,336,"77,310","2,163","79,809"
21-Jul,서울,은평구,297,"125,438","6,876","132,611"
21-Jul,서울,종로구,"3,774","44,616","1,988","50,378"
21-Jul,서울,중구,"1,223","53,160","5,551","59,934"
21-Jul,서울,중랑구,252,"104,660","9,405","114,317"
21-Jul,서울,계,"12,551","2,957,089","202,127","3,171,767"
21-Jul,부산,강서구,316,"80,575","3,833","84,724"
21-Jul,부산,금정구,273,"80,471","7,585","88,329"
21-Jul,부산,기장군,261,"80,329","2,620","83,210"
21-Jul,부산,남구,224,"91,169","8,348","99,741"
21-Jul,부산,동구,182,"50,272","5,065","55,519"
21-Jul,부산,동래구,172,"92,716","3,706","96,594"
21-Jul,부산,부산진구,368,"124,116","20,868","145,352"
21-Jul,부산,북구,233,"101,669","3,535","105,437"
21-Jul,부산,사상구,285,"83,293","5,869","89,447"
21-Jul,부산,사하구,267,"106,686","6,453","113,406"
21-Jul,부산,서구,138,"29,226","1,416","30,780"
21-Jul,부산,수영구,163,"67,070","36,405","103,638"
21-Jul,부산,연제구,955,"90,838","12,146","103,939"
21-Jul,부산,영도구,226,"31,163","1,985","33,374"
21-Jul,부산,중구,312,"29,827","6,981","37,120"
21-Jul,부산,해운대구,325,"166,170","14,175","180,670"
21-Jul,부산,계,"4,700","1,305,590","140,990","1,451,280"
21-Jul,대구,남구,341,"56,136","1,631","58,108"
21-Jul,대구,달서구,495,"271,978","14,098","286,571"
21-Jul,대구,달성군,548,"135,236","5,086","140,870"
21-Jul,대구,동구,355,"154,317","11,318","165,990"
21-Jul,대구,북구,501,"202,105","7,569","210,175"
21-Jul,대구,서구,253,"68,653","4,101","73,007"
21-Jul,대구,수성구,600,"208,104","4,992","213,696"
21-Jul,대구,중구,307,"58,968","2,622","61,897"
21-Jul,대구,계,"3,400","1,155,497","51,417","1,210,314"
21-Jul,인천,강화군,355,"35,564","25,535","61,454"
21-Jul,인천,계양구,292,"120,944","189,748","310,984"
21-Jul,인천,남동구,886,"252,030","49,531","302,447"
21-Jul,인천,동구,104,"24,870","2,634","27,608"
21-Jul,인천,미추홀구,425,"165,490","9,415","175,330"
21-Jul,인천,부평구,334,"219,433","26,744","246,511"
21-Jul,인천,서구,442,"241,994","11,260","253,696"
21-Jul,인천,연수구,420,"198,472","8,489","207,381"
21-Jul,인천,옹진군,213,"12,201",230,"12,644"
21-Jul,인천,중구,675,"65,881","12,046","78,602"
21-Jul,인천,계,"4,146","1,336,879","335,632","1,676,657"
21-Jul,광주,광산구,511,"196,178","12,570","209,259"
21-Jul,광주,남구,206,"90,923","2,893","94,022"
21-Jul,광주,동구,237,"43,173","1,268","44,678"
21-Jul,광주,북구,617,"189,852","9,033","199,502"
21-Jul,광주,서구,672,"140,749","6,381","147,802"
21-Jul,광주,계,"2,243","660,875","32,145","695,263"
21-Jul,대전,대덕구,233,"85,736","6,802","92,771"
21-Jul,대전,동구,244,"91,152","4,715","96,111"
21-Jul,대전,서구,797,"205,948","7,880","214,625"
21-Jul,대전,유성구,366,"177,834","5,084","183,284"
21-Jul,대전,중구,233,"96,149","5,565","101,947"
21-Jul,대전,계,"1,873","656,819","30,046","688,738"
21-Jul,울산,남구,721,"153,814","7,409","161,944"
21-Jul,울산,동구,189,"61,768","1,074","63,031"
21-Jul,울산,북구,220,"115,368","3,369","118,957"
21-Jul,울산,울주군,407,"124,155","7,225","131,787"
21-Jul,울산,중구,311,"100,402","2,501","103,214"
21-Jul,울산,계,"1,848","555,507","21,578","578,933"
21-Jul,세종,세종특별자치시,803,"176,843","3,046","180,692"
21-Jul,세종,계,803,"176,843","3,046","180,692"
21-Jul,경기,가평군,370,"31,230",596,"32,196"
21-Jul,경기,고양시 덕양구,678,"182,536","3,927","187,141"
21-Jul,경기,고양시 일산동구,276,"125,491","5,507","131,274"
21-Jul,경기,고양시 일산서구,127,"116,582","4,547","121,256"
21-Jul,경기,과천시,717,"25,749",604,"27,070"
21-Jul,경기,광명시,309,"100,521","4,445","105,275"
21-Jul,경기,광주시,381,"193,864","8,461","202,706"
21-Jul,경기,구리시,258,"70,325","2,736","73,319"
21-Jul,경기,군포시,300,"98,244","5,146","103,690"
21-Jul,경기,김포시,529,"227,486","8,008","236,023"
21-Jul,경기,남양주시,738,"302,795","8,549","312,082"
21-Jul,경기,동두천시,209,"38,144","1,445","39,798"
21-Jul,경기,부천시,701,"294,979","12,484","308,164"
21-Jul,경기,성남시 분당구,371,"185,503","7,006","192,880"
21-Jul,경기,성남시 수정구,354,"76,783","2,536","79,673"
21-Jul,경기,성남시 중원구,344,"71,904","4,108","76,356"
21-Jul,경기,수원시 권선구,485,"190,804","8,968","200,257"
21-Jul,경기,수원시 영통구,225,"147,517","3,177","150,919"
21-Jul,경기,수원시 장안구,475,"101,022","3,810","105,307"
21-Jul,경기,수원시 팔달구,514,"73,052","2,941","76,507"
21-Jul,경기,시흥시,460,"251,371","8,125","259,956"
21-Jul,경기,안산시 단원구,558,"155,768","8,193","164,519"
21-Jul,경기,안산시 상록구,176,"144,366","5,030","149,572"
21-Jul,경기,안성시,395,"105,566","4,626","110,587"
21-Jul,경기,안양시 동안구,400,"117,185","6,542","124,127"
21-Jul,경기,안양시 만안구,155,"84,141","3,891","88,187"
21-Jul,경기,양주시,395,"110,316","3,288","113,999"
21-Jul,경기,양평군,572,"61,098","1,815","63,485"
21-Jul,경기,여주시,459,"63,652","7,258","71,369"
21-Jul,경기,연천군,308,"23,924","5,219","29,451"
21-Jul,경기,오산시,211,"108,094","3,792","112,097"
21-Jul,경기,용인시 기흥구,127,"189,074","6,471","195,672"
