"date","city","district","official","personal","commercial","total","formatted_date","year"
"22-Jul",전남,신안군,341,22169,94851,117361,"2022-07-01",2022
"22-Jul",전남,여수시,549,133808,7389,141746,"2022-07-01",2022
"22-Jul",전남,영광군,209,28704,772,29685,"2022-07-01",2022
"22-Jul",전남,영암군,289,34576,1548,36413,"2022-07-01",2022
"22-Jul",전남,완도군,284,25782,545,26611,"2022-07-01",2022
"22-Jul",전남,장성군,210,27310,1254,28774,"2022-07-01",2022
"22-Jul",전남,장흥군,267,20368,447,21082,"2022-07-01",2022
"22-Jul",전남,진도군,212,17222,299,17733,"2022-07-01",2022
"22-Jul",전남,함평군,212,18437,29417,48066,"2022-07-01",2022
"22-Jul",전남,해남군,326,40120,50613,91059,"2022-07-01",2022
"22-Jul",전남,화순군,241,33727,2023,35991,"2022-07-01",2022
"22-Jul",전남,계,6695,975710,217684,1200089,"2022-07-01",2022
"22-Jul",경북,경산시,341,141111,4333,145785,"2022-07-01",2022
"22-Jul",경북,경주시,595,144120,4596,149311,"2022-07-01",2022
"22-Jul",경북,고령군,175,20618,748,21541,"2022-07-01",2022
"22-Jul",경북,구미시,548,216002,7260,223810,"2022-07-01",2022
"22-Jul",경북,군위군,124,15514,311,15949,"2022-07-01",2022
"22-Jul",경북,김천시,398,76525,2019,78942,"2022-07-01",2022
"22-Jul",경북,문경시,279,38159,882,39320,"2022-07-01",2022
"22-Jul",경북,봉화군,234,18277,201,18712,"2022-07-01",2022
"22-Jul",경북,상주시,392,54006,1878,56276,"2022-07-01",2022
"22-Jul",경북,성주군,201,31435,1310,32946,"2022-07-01",2022
"22-Jul",경북,안동시,728,83602,2698,87028,"2022-07-01",2022
"22-Jul",경북,영덕군,251,19115,297,19663,"2022-07-01",2022
"22-Jul",경북,영양군,148,9930,112,10190,"2022-07-01",2022
"22-Jul",경북,영주시,359,56397,1521,58277,"2022-07-01",2022
"22-Jul",경북,영천시,336,61120,2586,64042,"2022-07-01",2022
"22-Jul",경북,예천군,287,30962,487,31736,"2022-07-01",2022
"22-Jul",경북,울릉군,162,5503,626,6291,"2022-07-01",2022
"22-Jul",경북,울진군,315,26729,336,27380,"2022-07-01",2022
"22-Jul",경북,의성군,325,31540,1075,32940,"2022-07-01",2022
"22-Jul",경북,청도군,218,25562,951,26731,"2022-07-01",2022
"22-Jul",경북,청송군,225,16008,211,16444,"2022-07-01",2022
"22-Jul",경북,칠곡군,302,69865,2452,72619,"2022-07-01",2022
"22-Jul",경북,포항시 남구,436,123850,8401,132687,"2022-07-01",2022
"22-Jul",경북,포항시 북구,362,142668,3575,146605,"2022-07-01",2022
"22-Jul",경북,계,7741,1458618,48866,1515225,"2022-07-01",2022
"22-Jul",경남,거제시,365,107107,2103,109575,"2022-07-01",2022
"22-Jul",경남,거창군,273,33022,759,34054,"2022-07-01",2022
"22-Jul",경남,고성군,229,26932,552,27713,"2022-07-01",2022
"22-Jul",경남,김해시,662,280397,7517,288576,"2022-07-01",2022
"22-Jul",경남,남해군,278,20429,443,21150,"2022-07-01",2022
"22-Jul",경남,밀양시,318,56913,3923,61154,"2022-07-01",2022
"22-Jul",경남,사천시,319,57555,1519,59393,"2022-07-01",2022
"22-Jul",경남,산청군,243,20615,739,21597,"2022-07-01",2022
"22-Jul",경남,양산시,423,170794,10593,181810,"2022-07-01",2022
"22-Jul",경남,의령군,204,15044,747,15995,"2022-07-01",2022
"22-Jul",경남,진주시,649,168952,6452,176053,"2022-07-01",2022
"22-Jul",경남,창녕군,227,36041,757,37025,"2022-07-01",2022
"22-Jul",경남,창원시 마산합포구,357,94466,2893,97716,"2022-07-01",2022
"22-Jul",경남,창원시 마산회원구,154,99876,5622,105652,"2022-07-01",2022
"22-Jul",경남,창원시 성산구,652,156265,52725,209642,"2022-07-01",2022
"22-Jul",경남,창원시 의창구,471,117563,3483,121517,"2022-07-01",2022
"22-Jul",경남,창원시 진해구,218,95004,2018,97240,"2022-07-01",2022
"22-Jul",경남,통영시,309,52800,1384,54493,"2022-07-01",2022
"22-Jul",경남,하동군,227,24254,381,24862,"2022-07-01",2022
"22-Jul",경남,함안군,207,43641,31301,75149,"2022-07-01",2022
"22-Jul",경남,함양군,228,19899,420,20547,"2022-07-01",2022
"22-Jul",경남,합천군,285,23772,624,24681,"2022-07-01",2022
"22-Jul",경남,계,7298,1721341,136955,1865594,"2022-07-01",2022
"22-Jul",제주,서귀포시,782,106219,1876,108877,"2022-07-01",2022
"22-Jul",제주,제주시,1639,299361,269965,570965,"2022-07-01",2022
"22-Jul",제주,계,2421,405580,271841,679842,"2022-07-01",2022
"22-Aug",서울,강남구,415,224369,22854,247638,"2022-08-01",2022
"22-Aug",서울,강동구,308,143737,8573,152618,"2022-08-01",2022
"22-Aug",서울,강북구,313,70830,4236,75379,"2022-08-01",2022
"22-Aug",서울,강서구,352,189440,17240,207032,"2022-08-01",2022
"22-Aug",서울,관악구,305,112203,5718,118226,"2022-08-01",2022
"22-Aug",서울,광진구,302,92919,5900,99121,"2022-08-01",2022
"22-Aug",서울,구로구,292,132084,13787,146163,"2022-08-01",2022
"22-Aug",서울,금천구,166,84819,6372,91357,"2022-08-01",2022
"22-Aug",서울,노원구,325,143371,8823,152519,"2022-08-01",2022
"22-Aug",서울,도봉구,284,88016,7483,95783,"2022-08-01",2022
"22-Aug",서울,동대문구,312,93594,4668,98574,"2022-08-01",2022
"22-Aug",서울,동작구,304,103344,2756,106404,"2022-08-01",2022
"22-Aug",서울,마포구,341,113609,7536,121486,"2022-08-01",2022
"22-Aug",서울,서대문구,448,83923,5751,90122,"2022-08-01",2022
"22-Aug",서울,서초구,522,164577,10958,176057,"2022-08-01",2022
"22-Aug",서울,성동구,375,93696,11742,105813,"2022-08-01",2022
"22-Aug",서울,성북구,301,117317,5119,122737,"2022-08-01",2022
"22-Aug",서울,송파구,393,235235,14532,250160,"2022-08-01",2022
"22-Aug",서울,양천구,326,142692,8556,151574,"2022-08-01",2022
"22-Aug",서울,영등포구,374,136860,8801,146035,"2022-08-01",2022
"22-Aug",서울,용산구,528,72854,2127,75509,"2022-08-01",2022
"22-Aug",서울,은평구,306,127102,7033,134441,"2022-08-01",2022
"22-Aug",서울,종로구,3666,44385,2112,50163,"2022-08-01",2022
"22-Aug",서울,중구,1244,52252,4867,58363,"2022-08-01",2022
"22-Aug",서울,중랑구,252,105957,9575,115784,"2022-08-01",2022
"22-Aug",서울,계,12754,2969185,207119,3189058,"2022-08-01",2022
"22-Aug",부산,강서구,322,83535,4548,88405,"2022-08-01",2022
"22-Aug",부산,금정구,272,79594,7285,87151,"2022-08-01",2022
"22-Aug",부산,기장군,262,82402,2670,85334,"2022-08-01",2022
"22-Aug",부산,남구,224,91161,9615,101000,"2022-08-01",2022
"22-Aug",부산,동구,183,56055,5834,62072,"2022-08-01",2022
"22-Aug",부산,동래구,173,96929,3525,100627,"2022-08-01",2022
"22-Aug",부산,부산진구,369,123309,22044,145722,"2022-08-01",2022
"22-Aug",부산,북구,234,102172,3716,106122,"2022-08-01",2022
"22-Aug",부산,사상구,283,83190,5627,89100,"2022-08-01",2022
"22-Aug",부산,사하구,266,107938,6174,114378,"2022-08-01",2022
"22-Aug",부산,서구,143,29915,1457,31515,"2022-08-01",2022
"22-Aug",부산,수영구,167,65604,47853,113624,"2022-08-01",2022
"22-Aug",부산,연제구,960,95411,13486,109857,"2022-08-01",2022
"22-Aug",부산,영도구,227,31589,1994,33810,"2022-08-01",2022
"22-Aug",부산,중구,307,30890,6964,38161,"2022-08-01",2022
"22-Aug",부산,해운대구,322,165746,16258,182326,"2022-08-01",2022
"22-Aug",부산,계,4714,1325440,159050,1489204,"2022-08-01",2022
"22-Aug",대구,남구,352,55321,1619,57292,"2022-08-01",2022
"22-Aug",대구,달서구,501,274428,14835,289764,"2022-08-01",2022
"22-Aug",대구,달성군,573,138394,5273,144240,"2022-08-01",2022
"22-Aug",대구,동구,360,157458,11130,168948,"2022-08-01",2022
"22-Aug",대구,북구,497,203670,7891,212058,"2022-08-01",2022
"22-Aug",대구,서구,256,68054,4491,72801,"2022-08-01",2022
"22-Aug",대구,수성구,586,211796,4727,217109,"2022-08-01",2022
"22-Aug",대구,중구,306,58782,2823,61911,"2022-08-01",2022
"22-Aug",대구,계,3431,1167903,52789,1224123,"2022-08-01",2022
"22-Aug",인천,강화군,354,37452,10007,47813,"2022-08-01",2022
"22-Aug",인천,계양구,306,122113,175953,298372,"2022-08-01",2022
"22-Aug",인천,남동구,867,248967,44162,293996,"2022-08-01",2022
"22-Aug",인천,동구,106,23531,2653,26290,"2022-08-01",2022
"22-Aug",인천,미추홀구,435,161943,8965,171343,"2022-08-01",2022
"22-Aug",인천,부평구,350,229634,38587,268571,"2022-08-01",2022
"22-Aug",인천,서구,473,278335,12333,291141,"2022-08-01",2022
"22-Aug",인천,연수구,431,202990,8938,212359,"2022-08-01",2022
"22-Aug",인천,옹진군,224,12738,246,13208,"2022-08-01",2022
"22-Aug",인천,중구,627,70991,12180,83798,"2022-08-01",2022
"22-Aug",인천,계,4173,1388694,314024,1706891,"2022-08-01",2022
"22-Aug",광주,광산구,532,199975,13222,213729,"2022-08-01",2022
"22-Aug",광주,남구,225,93099,2838,96162,"2022-08-01",2022
"22-Aug",광주,동구,231,44716,1045,45992,"2022-08-01",2022
"22-Aug",광주,북구,619,192775,9310,202704,"2022-08-01",2022
"22-Aug",광주,서구,731,143522,6355,150608,"2022-08-01",2022
"22-Aug",광주,계,2338,674087,32770,709195,"2022-08-01",2022
"22-Aug",대전,대덕구,239,87861,7655,95755,"2022-08-01",2022
"22-Aug",대전,동구,247,91848,4802,96897,"2022-08-01",2022
"22-Aug",대전,서구,816,208964,9171,218951,"2022-08-01",2022
"22-Aug",대전,유성구,662,182865,5462,188989,"2022-08-01",2022
"22-Aug",대전,중구,230,96600,5550,102380,"2022-08-01",2022
"22-Aug",대전,계,2194,668138,32640,702972,"2022-08-01",2022
"22-Aug",울산,남구,720,154542,7082,162344,"2022-08-01",2022
"22-Aug",울산,동구,193,62005,1227,63425,"2022-08-01",2022
"22-Aug",울산,북구,226,118863,3537,122626,"2022-08-01",2022
"22-Aug",울산,울주군,421,126608,7121,134150,"2022-08-01",2022
"22-Aug",울산,중구,328,99881,2557,102766,"2022-08-01",2022
"22-Aug",울산,계,1888,561899,21524,585311,"2022-08-01",2022
"22-Aug",세종,세종특별자치시,888,187342,3449,191679,"2022-08-01",2022
"22-Aug",세종,계,888,187342,3449,191679,"2022-08-01",2022
"22-Aug",경기,가평군,390,31998,568,32956,"2022-08-01",2022
"22-Aug",경기,고양시 덕양구,668,187708,4131,192507,"2022-08-01",2022
"22-Aug",경기,고양시 일산동구,274,128378,6420,135072,"2022-08-01",2022
"22-Aug",경기,고양시 일산서구,134,116716,4260,121110,"2022-08-01",2022
"22-Aug",경기,과천시,699,29345,703,30747,"2022-08-01",2022
"22-Aug",경기,광명시,304,101270,4396,105970,"2022-08-01",2022
"22-Aug",경기,광주시,413,199904,8544,208861,"2022-08-01",2022
"22-Aug",경기,구리시,276,70669,2780,73725,"2022-08-01",2022
"22-Aug",경기,군포시,299,99191,5198,104688,"2022-08-01",2022
"22-Aug",경기,김포시,547,232033,8605,241185,"2022-08-01",2022
"22-Aug",경기,남양주시,803,314203,9160,324166,"2022-08-01",2022
"22-Aug",경기,동두천시,214,39041,1521,40776,"2022-08-01",2022
"22-Aug",경기,부천시,739,297144,12952,310835,"2022-08-01",2022
"22-Aug",경기,성남시 분당구,371,189548,7414,197333,"2022-08-01",2022
"22-Aug",경기,성남시 수정구,304,77760,2656,80720,"2022-08-01",2022
"22-Aug",경기,성남시 중원구,392,70886,3993,75271,"2022-08-01",2022
"22-Aug",경기,수원시 권선구,488,202980,9564,213032,"2022-08-01",2022
"22-Aug",경기,수원시 영통구,273,147719,3244,151236,"2022-08-01",2022
"22-Aug",경기,수원시 장안구,486,104421,3818,108725,"2022-08-01",2022
"22-Aug",경기,수원시 팔달구,487,75439,3298,79224,"2022-08-01",2022
"22-Aug",경기,시흥시,468,258052,8497,267017,"2022-08-01",2022
"22-Aug",경기,안산시 단원구,589,161119,7627,169335,"2022-08-01",2022
"22-Aug",경기,안산시 상록구,151,145730,5905,151786,"2022-08-01",2022
"22-Aug",경기,안성시,410,110482,4782,115674,"2022-08-01",2022
"22-Aug",경기,안양시 동안구,401,121315,6705,128421,"2022-08-01",2022
"22-Aug",경기,안양시 만안구,165,84455,3962,88582,"2022-08-01",2022
"22-Aug",경기,양주시,410,114972,3507,118889,"2022-08-01",2022
"22-Aug",경기,양평군,587,63378,1950,65915,"2022-08-01",2022
"22-Aug",경기,여주시,460,65805,7351,73616,"2022-08-01",2022
"22-Aug",경기,연천군,311,24335,5247,29893,"2022-08-01",2022
"22-Aug",경기,오산시,219,110595,4013,114827,"2022-08-01",2022
"22-Aug",경기,용인시 기흥구,123,192924,6954,200001,"2022-08-01",2022
"22-Aug",경기,용인시 수지구,59,148687,2416,151162,"2022-08-01",2022
"22-Aug",경기,용인시 처인구,797,137077,8118,145992,"2022-08-01",2022
"22-Aug",경기,의왕시,301,66044,2928,69273,"2022-08-01",2022
"22-Aug",경기,의정부시,750,169568,5718,176036,"2022-08-01",2022
"22-Aug",경기,이천시,424,119140,6419,125983,"2022-08-01",2022
"22-Aug",경기,파주시,540,231745,10940,243225,"2022-08-01",2022
"22-Aug",경기,평택시,765,309923,13321,324009,"2022-08-01",2022
"22-Aug",경기,포천시,396,89276,8754,98426,"2022-08-01",2022
"22-Aug",경기,하남시,425,135600,3571,139596,"2022-08-01",2022
"22-Aug",경기,화성시,958,479252,13399,493609,"2022-08-01",2022
"22-Aug",경기,계,18270,6055827,245309,6319406,"2022-08-01",2022
"22-Aug",강원,강릉시,538,111586,4758,116882,"2022-08-01",2022
"22-Aug",강원,고성군,197,15511,231,15939,"2022-08-01",2022
"22-Aug",강원,동해시,318,46751,1466,48535,"2022-08-01",2022
"22-Aug",강원,삼척시,405,33065,784,34254,"2022-08-01",2022
"22-Aug",강원,속초시,311,39739,1409,41459,"2022-08-01",2022
"22-Aug",강원,양구군,211,12195,150,12556,"2022-08-01",2022
"22-Aug",강원,양양군,197,16437,321,16955,"2022-08-01",2022
"22-Aug",강원,영월군,339,21596,388,22323,"2022-08-01",2022
"22-Aug",강원,원주시,618,183823,5789,190230,"2022-08-01",2022
"22-Aug",강원,인제군,216,19362,301,19879,"2022-08-01",2022
"22-Aug",강원,정선군,351,20889,478,21718,"2022-08-01",2022
"22-Aug",강원,철원군,247,24421,334,25002,"2022-08-01",2022
"22-Aug",강원,춘천시,833,139020,6390,146243,"2022-08-01",2022
"22-Aug",강원,태백시,231,19840,746,20817,"2022-08-01",2022
"22-Aug",강원,평창군,319,26280,552,27151,"2022-08-01",2022
"22-Aug",강원,홍천군,420,39829,1031,41280,"2022-08-01",2022
"22-Aug",강원,화천군,235,13271,180,13686,"2022-08-01",2022
"22-Aug",강원,횡성군,284,27661,864,28809,"2022-08-01",2022
"22-Aug",강원,계,6270,811276,26172,843718,"2022-08-01",2022
"22-Aug",충북,괴산군,223,23524,411,24158,"2022-08-01",2022
"22-Aug",충북,단양군,233,15874,795,16902,"2022-08-01",2022
"22-Aug",충북,보은군,234,18440,969,19643,"2022-08-01",2022
"22-Aug",충북,영동군,255,25464,415,26134,"2022-08-01",2022
"22-Aug",충북,옥천군,213,28031,1175,29419,"2022-08-01",2022
"22-Aug",충북,음성군,264,60658,1987,62909,"2022-08-01",2022
"22-Aug",충북,제천시,339,68609,3442,72390,"2022-08-01",2022
"22-Aug",충북,증평군,92,20176,784,21052,"2022-08-01",2022
"22-Aug",충북,진천군,224,52505,1395,54124,"2022-08-01",2022
"22-Aug",충북,청원군,1,19,0,20,"2022-08-01",2022
"22-Aug",충북,청주시 상당구,502,96146,2650,99298,"2022-08-01",2022
"22-Aug",충북,청주시 서원구,243,101842,4420,106505,"2022-08-01",2022
"22-Aug",충북,청주시 청원구,386,106448,4718,111552,"2022-08-01",2022
"22-Aug",충북,청주시 흥덕구,365,135165,7728,143258,"2022-08-01",2022
"22-Aug",충북,충주시,634,113282,7746,121662,"2022-08-01",2022
"22-Aug",충북,계,4208,866183,38635,909026,"2022-08-01",2022
"22-Aug",충남,계룡시,164,23403,571,24138,"2022-08-01",2022
"22-Aug",충남,공주시,583,55137,2675,58395,"2022-08-01",2022
"22-Aug",충남,금산군,205,28927,2121,31253,"2022-08-01",2022
"22-Aug",충남,논산시,406,61771,2426,64603,"2022-08-01",2022
"22-Aug",충남,당진시,407,99681,4058,104146,"2022-08-01",2022
"22-Aug",충남,보령시,413,53220,1398,55031,"2022-08-01",2022
"22-Aug",충남,부여군,303,34625,1149,36077,"2022-08-01",2022
"22-Aug",충남,서산시,422,98623,3702,102747,"2022-08-01",2022
"22-Aug",충남,서천군,236,27389,811,28436,"2022-08-01",2022
"22-Aug",충남,아산시,536,181449,7112,189097,"2022-08-01",2022
"22-Aug",충남,예산군,422,44295,1404,46121,"2022-08-01",2022
"22-Aug",충남,천안시 동남구,294,135319,5394,141007,"2022-08-01",2022
"22-Aug",충남,천안시 서북구,543,201981,5622,208146,"2022-08-01",2022
"22-Aug",충남,청양군,256,17209,788,18253,"2022-08-01",2022
"22-Aug",충남,태안군,311,35182,559,36052,"2022-08-01",2022
"22-Aug",충남,홍성군,403,53897,1437,55737,"2022-08-01",2022
"22-Aug",충남,계,5904,1152108,41227,1199239,"2022-08-01",2022
"22-Aug",전북,고창군,323,31144,588,32055,"2022-08-01",2022
"22-Aug",전북,군산시,547,133953,6477,140977,"2022-08-01",2022
"22-Aug",전북,김제시,315,46654,2062,49031,"2022-08-01",2022
"22-Aug",전북,남원시,412,41732,2717,44861,"2022-08-01",2022
"22-Aug",전북,무주군,193,13266,398,13857,"2022-08-01",2022
"22-Aug",전북,부안군,267,27828,620,28715,"2022-08-01",2022
"22-Aug",전북,순창군,229,14952,161,15342,"2022-08-01",2022
"22-Aug",전북,완주군,422,53368,3131,56921,"2022-08-01",2022
"22-Aug",전북,익산시,543,138546,5895,144984,"2022-08-01",2022
"22-Aug",전북,임실군,219,14574,427,15220,"2022-08-01",2022
"22-Aug",전북,장수군,252,12440,180,12872,"2022-08-01",2022
"22-Aug",전북,전주시 덕진구,337,175035,6908,182280,"2022-08-01",2022
"22-Aug",전북,전주시 완산구,782,154427,4233,159442,"2022-08-01",2022
"22-Aug",전북,정읍시,359,55850,3693,59902,"2022-08-01",2022
"22-Aug",전북,진안군,267,14491,237,14995,"2022-08-01",2022
"22-Aug",전북,계,5467,928260,37727,971454,"2022-08-01",2022
"22-Aug",전남,강진군,255,18852,1041,20148,"2022-08-01",2022
"22-Aug",전남,고흥군,311,33056,594,33961,"2022-08-01",2022
"22-Aug",전남,곡성군,161,15249,694,16104,"2022-08-01",2022
"22-Aug",전남,광양시,261,87434,6111,93806,"2022-08-01",2022
"22-Aug",전남,구례군,147,13321,749,14217,"2022-08-01",2022
"22-Aug",전남,나주시,477,66765,3214,70456,"2022-08-01",2022
"22-Aug",전남,담양군,227,27935,1695,29857,"2022-08-01",2022
"22-Aug",전남,목포시,414,95670,5546,101630,"2022-08-01",2022
"22-Aug",전남,무안군,569,50634,1102,52305,"2022-08-01",2022
"22-Aug",전남,보성군,230,21826,2330,24386,"2022-08-01",2022
"22-Aug",전남,순천시,511,143813,5384,149708,"2022-08-01",2022
"22-Aug",전남,신안군,344,22247,95551,118142,"2022-08-01",2022
"22-Aug",전남,여수시,548,134182,7405,142135,"2022-08-01",2022
"22-Aug",전남,영광군,211,28819,775,29805,"2022-08-01",2022
"22-Aug",전남,영암군,284,34595,1444,36323,"2022-08-01",2022
"22-Aug",전남,완도군,284,25818,551,26653,"2022-08-01",2022
"22-Aug",전남,장성군,209,27336,1243,28788,"2022-08-01",2022
"22-Aug",전남,장흥군,266,20386,445,21097,"2022-08-01",2022
"22-Aug",전남,진도군,212,17270,299,17781,"2022-08-01",2022
"22-Aug",전남,함평군,213,18448,28287,46948,"2022-08-01",2022
"22-Aug",전남,해남군,329,40157,52485,92971,"2022-08-01",2022
"22-Aug",전남,화순군,240,33773,2030,36043,"2022-08-01",2022
"22-Aug",전남,계,6703,977586,218975,1203264,"2022-08-01",2022
"22-Aug",경북,경산시,341,141513,4366,146220,"2022-08-01",2022
"22-Aug",경북,경주시,596,144314,4593,149503,"2022-08-01",2022
"22-Aug",경북,고령군,177,20636,749,21562,"2022-08-01",2022
"22-Aug",경북,구미시,549,216096,7234,223879,"2022-08-01",2022
"22-Aug",경북,군위군,122,15520,310,15952,"2022-08-01",2022
"22-Aug",경북,김천시,395,76715,2016,79126,"2022-08-01",2022
"22-Aug",경북,문경시,280,38133,882,39295,"2022-08-01",2022
"22-Aug",경북,봉화군,234,18290,201,18725,"2022-08-01",2022
"22-Aug",경북,상주시,388,54089,1883,56360,"2022-08-01",2022
"22-Aug",경북,성주군,202,31447,1314,32963,"2022-08-01",2022
"22-Aug",경북,안동시,729,83694,2691,87114,"2022-08-01",2022
"22-Aug",경북,영덕군,253,19190,296,19739,"2022-08-01",2022
